UF,COD_UF,COD_MUNIC,NOME_DO_MUNICIPIO,Populacao_2022
SP,35,15905,Floreal, 2 733
SP,35,16002,Flórida Paulista, 12 958
SP,35,16101,Florínea, 3 851
SP,35,16200,Franca, 352 536
SP,35,16309,Francisco Morato, 165 139
SP,35,16408,Franco da Rocha, 144 849
SP,35,16507,Gabriel Monteiro, 2 763
SP,35,16606,Gália, 6 380
SP,35,16705,Garça, 42 110
SP,35,16804,Gastão Vidigal, 3 252
SP,35,16853,Gavião Peixoto, 4 702
SP,35,16903,General Salgado, 10 312
SP,35,17000,Getulina, 10 232
SP,35,17109,Glicério, 4 138
SP,35,17208,Guaiçara, 11 239
SP,35,17307,Guaimbê, 5 512
SP,35,17406,Guaíra, 39 279
SP,35,17505,Guapiaçu, 21 711
SP,35,17604,Guapiara, 17 071
SP,35,17703,Guará, 18 606
SP,35,17802,Guaraçaí, 7 441
SP,35,17901,Guaraci, 10 350
SP,35,18008,Guarani d'Oeste, 1 968
SP,35,18107,Guarantã, 6 427
SP,35,18206,Guararapes, 31 043
SP,35,18305,Guararema, 31 236
SP,35,18404,Guaratinguetá, 118 044
SP,35,18503,Guareí, 15 013
SP,35,18602,Guariba, 37 498
SP,35,18701,Guarujá, 287 634
SP,35,18800,Guarulhos,1 291 771
SP,35,18859,Guatapará, 7 320
SP,35,18909,Guzolândia, 4 246
SP,35,19006,Herculândia, 9 125
SP,35,19055,Holambra, 15 094
SP,35,19071,Hortolândia, 236 641
SP,35,19105,Iacanga, 10 437
SP,35,19204,Iacri, 6 131
SP,35,19253,Iaras, 8 010
SP,35,19303,Ibaté, 32 178
SP,35,19402,Ibirá, 11 690
SP,35,19501,Ibirarema, 6 385
SP,35,19600,Ibitinga, 60 033
SP,35,19709,Ibiúna, 75 605
SP,35,19808,Icém, 7 819
SP,35,19907,Iepê, 7 619
SP,35,20004,Igaraçu do Tietê, 23 106
SP,35,20103,Igarapava, 26 212
SP,35,20202,Igaratá, 10 605
SP,35,20301,Iguape, 29 115
SP,35,20400,Ilhabela, 34 934
SP,35,20426,Ilha Comprida, 13 419
SP,35,20442,Ilha Solteira, 25 549
SP,35,20509,Indaiatuba, 255 748
SP,35,20608,Indiana, 5 090
SP,35,20707,Indiaporã, 4 035
SP,35,20806,Inúbia Paulista, 3 615
SP,35,20905,Ipaussu, 13 712
SP,35,21002,Iperó, 36 459
SP,35,21101,Ipeúna, 6 831
SP,35,21150,Ipiguá, 6 761
SP,35,21200,Iporanga, 4 046
SP,35,21309,Ipuã, 14 454
SP,35,21408,Iracemápolis, 21 967
SP,35,21507,Irapuã, 6 867
SP,35,21606,Irapuru, 7 085
SP,35,21705,Itaberá, 17 983
SP,35,21804,Itaí, 25 180
SP,35,21903,Itajobi, 16 989
SP,35,22000,Itaju, 3 618
SP,35,22109,Itanhaém, 112 476
SP,35,22158,Itaoca, 3 422
SP,35,22208,Itapecerica da Serra, 158 522
SP,35,22307,Itapetininga, 157 790
SP,35,22406,Itapeva, 89 728
SP,35,22505,Itapevi, 232 297
SP,35,22604,Itapira, 72 022
SP,35,22653,Itapirapuã Paulista, 4 306
SP,35,22703,Itápolis, 39 493
SP,35,22802,Itaporanga, 14 085
SP,35,22901,Itapuí, 13 659
SP,35,23008,Itapura, 3 979
SP,35,23107,Itaquaquecetuba, 369 275
SP,35,23206,Itararé, 44 438
SP,35,23305,Itariri, 15 528
SP,35,23404,Itatiba, 121 590
SP,35,23503,Itatinga, 19 070
SP,35,23602,Itirapina, 16 148
SP,35,23701,Itirapuã, 5 779
SP,35,23800,Itobi, 8 046
SP,35,23909,Itu, 168 240
SP,35,24006,Itupeva, 70 616
SP,35,24105,Ituverava, 37 571
SP,35,24204,Jaborandi, 6 221
SP,35,24303,Jaboticabal, 71 821
SP,35,24402,Jacareí, 240 275
SP,35,24501,Jaci, 7 613
SP,35,24600,Jacupiranga, 16 097
SP,35,24709,Jaguariúna, 59 347
SP,35,24808,Jales, 48 776
SP,35,24907,Jambeiro, 6 397
SP,35,25003,Jandira, 118 045
SP,35,25102,Jardinópolis, 45 282
SP,35,25201,Jarinu, 37 535
SP,35,25300,Jaú, 133 497
SP,35,25409,Jeriquara, 3 863
SP,35,25508,Joanópolis, 12 815
SP,35,25607,João Ramalho, 4 371
SP,35,25706,José Bonifácio, 36 633
SP,35,25805,Júlio Mesquita, 4 254
SP,35,25854,Jumirim, 3 056
SP,35,25904,Jundiaí, 443 221
SP,35,26001,Junqueirópolis, 20 448
SP,35,26100,Juquiá, 17 154
SP,35,26209,Juquitiba, 27 404
SP,35,26308,Lagoinha, 5 083
SP,35,26407,Laranjal Paulista, 26 261
SP,35,26506,Lavínia, 9 689
SP,35,26605,Lavrinhas, 7 171
SP,35,26704,Leme, 98 161
SP,35,26803,Lençóis Paulista, 66 505
SP,35,26902,Limeira, 291 869
SP,35,27009,Lindóia, 7 014
SP,35,27108,Lins, 74 779
SP,35,27207,Lorena, 84 855
SP,35,27256,Lourdes, 1 950
SP,35,27306,Louveira, 51 847
SP,35,27405,Lucélia, 20 061
SP,35,27504,Lucianópolis, 2 372
SP,35,27603,Luís Antônio, 12 265
SP,35,27702,Luiziânia, 4 701
SP,35,27801,Lupércio, 3 981
SP,35,27900,Lutécia, 2 661
SP,35,28007,Macatuba, 16 829
SP,35,28106,Macaubal, 7 481
SP,35,28205,Macedônia, 3 963
SP,35,28304,Magda, 3 165
SP,35,28403,Mairinque, 50 027
SP,35,28502,Mairiporã, 93 853
SP,35,28601,Manduri, 9 871
SP,35,28700,Marabá Paulista, 4 573
SP,35,28809,Maracaí, 12 673
SP,35,28858,Marapoama, 3 292
SP,35,28908,Mariápolis, 3 513
SP,35,29005,Marília, 237 627
SP,35,29104,Marinópolis, 1 860
SP,35,29203,Martinópolis, 24 881
SP,35,29302,Matão, 79 033
SP,35,29401,Mauá, 418 261
SP,35,29500,Mendonça, 6 159
SP,35,29609,Meridiano, 4 572
SP,35,29658,Mesópolis, 1 952
SP,35,29708,Miguelópolis, 19 441
SP,35,29807,Mineiros do Tietê, 11 230
SP,35,29906,Miracatu, 18 553
SP,35,30003,Mira Estrela, 3 126
SP,35,30102,Mirandópolis, 27 983
SP,35,30201,Mirante do Paranapanema, 15 917
SP,35,30300,Mirassol, 63 337
SP,35,30409,Mirassolândia, 4 669
SP,35,30508,Mococa, 67 681
SP,35,30607,Mogi das Cruzes, 451 505
SP,35,30706,Mogi Guaçu, 153 658
SP,35,30805,Mogi Mirim, 92 558
SP,35,30904,Mombuca, 3 722
SP,35,31001,Monções, 1 937
SP,35,31100,Mongaguá, 61 951
SP,35,31209,Monte Alegre do Sul, 8 627
SP,35,31308,Monte Alto, 47 574
SP,35,31407,Monte Aprazível, 22 280
SP,35,31506,Monte Azul Paulista, 18 151
SP,35,31605,Monte Castelo, 4 222
SP,35,31704,Monteiro Lobato, 4 138
SP,35,31803,Monte Mor, 64 662
SP,35,31902,Morro Agudo, 27 933
SP,35,32009,Morungaba, 13 720
SP,35,32058,Motuca, 4 034
SP,35,32108,Murutinga do Sul, 3 737
SP,35,32157,Nantes, 2 660
SP,35,32207,Narandiba, 5 713
SP,35,32306,Natividade da Serra, 6 999
SP,35,32405,Nazaré Paulista, 18 217
SP,35,32504,Neves Paulista, 9 699
SP,35,32603,Nhandeara, 9 852
SP,35,32702,Nipoã, 4 750
SP,35,32801,Nova Aliança, 6 693
SP,35,32827,Nova Campina, 8 497
SP,35,32843,Nova Canaã Paulista, 2 032
SP,35,32868,Nova Castilho, 1 062
SP,35,32900,Nova Europa, 9 311
SP,35,33007,Nova Granada, 19 419
SP,35,33106,Nova Guataporanga, 2 156
SP,35,33205,Nova Independência, 4 609
SP,35,33254,Novais, 4 412
SP,35,33304,Nova Luzitânia, 2 837
SP,35,33403,Nova Odessa, 62 019
SP,35,33502,Novo Horizonte, 38 324
SP,35,33601,Nuporanga, 7 391
SP,35,33700,Ocauçu, 4 331
SP,35,33809,Óleo, 2 512
SP,35,33908,Olímpia, 55 074
SP,35,34005,Onda Verde, 4 771
SP,35,34104,Oriente, 6 085
SP,35,34203,Orindiúva, 6 024
SP,35,34302,Orlândia, 38 319
SP,35,34401,Osasco, 728 615
SP,35,34500,Oscar Bressane, 2 470
SP,35,34609,Osvaldo Cruz, 31 272
SP,35,34708,Ourinhos, 103 970
SP,35,34757,Ouroeste, 10 294
SP,35,34807,Ouro Verde, 7 779
SP,35,34906,Pacaembu, 14 877
SP,35,35002,Palestina, 11 476
SP,35,35101,Palmares Paulista, 9 650
SP,35,35200,Palmeira d'Oeste, 8 903
SP,35,35309,Palmital, 19 594
SP,35,35408,Panorama, 14 964
SP,35,35507,Paraguaçu Paulista, 41 120
SP,35,35606,Paraibuna, 17 667
SP,35,35705,Paraíso, 6 099
SP,35,35804,Paranapanema, 19 395
SP,35,35903,Paranapuã, 4 031
SP,35,36000,Parapuã, 10 580
SP,35,36109,Pardinho, 7 153
SP,35,36208,Pariquera-Açu, 19 233
SP,35,36257,Parisi, 2 892
SP,35,36307,Patrocínio Paulista, 14 512
SP,35,36406,Paulicéia, 7 955
SP,35,36505,Paulínia, 110 537
SP,35,36570,Paulistânia, 2 090
SP,35,36604,Paulo de Faria, 7 400
SP,35,36703,Pederneiras, 44 827
SP,35,36802,Pedra Bela, 6 557
SP,35,36901,Pedranópolis, 2 787
SP,35,37008,Pedregulho, 15 525
SP,35,37107,Pedreira, 43 112
SP,35,37156,Pedrinhas Paulista, 2 804
SP,35,37206,Pedro de Toledo, 11 281
SP,35,37305,Penápolis, 61 679
SP,35,37404,Pereira Barreto, 24 095
SP,35,37503,Pereiras, 8 737
SP,35,37602,Peruíbe, 68 352
SP,35,37701,Piacatu, 5 519
SP,35,37800,Piedade, 52 970
SP,35,37909,Pilar do Sul, 27 619
SP,35,38006,Pindamonhangaba, 165 428
SP,35,38105,Pindorama, 14 542
SP,35,38204,Pinhalzinho, 15 224
SP,35,38303,Piquerobi, 3 264
SP,35,38501,Piquete, 12 490
SP,35,38600,Piracaia, 26 029
SP,35,38709,Piracicaba, 423 323
SP,35,38808,Piraju, 29 436
SP,35,38907,Pirajuí, 22 431
SP,35,39004,Pirangi, 10 885
SP,35,39103,Pirapora do Bom Jesus, 18 370
SP,35,39202,Pirapozinho, 25 348
SP,35,39301,Pirassununga, 73 545
SP,35,39400,Piratininga, 15 108
SP,35,39509,Pitangueiras, 33 674
SP,35,39608,Planalto, 4 389
SP,35,39707,Platina, 3 025
SP,35,39806,Poá, 103 765
SP,35,39905,Poloni, 5 592
SP,35,40002,Pompéia, 20 196
SP,35,40101,Pongaí, 3 395
SP,35,40200,Pontal, 37 607
SP,35,40259,Pontalinda, 4 127
SP,35,40309,Pontes Gestal, 2 387
SP,35,40408,Populina, 4 127
SP,35,40507,Porangaba, 10 451
SP,35,40606,Porto Feliz, 56 497
SP,35,40705,Porto Ferreira, 52 649
SP,35,40754,Potim, 20 392
SP,35,40804,Potirendaba, 18 496
SP,35,40853,Pracinha, 2 578
SP,35,40903,Pradópolis, 17 078
SP,35,41000,Praia Grande, 349 935
SP,35,41059,Pratânia, 5 126
SP,35,41109,Presidente Alves, 3 804
SP,35,41208,Presidente Bernardes, 14 490
SP,35,41307,Presidente Epitácio, 39 505
SP,35,41406,Presidente Prudente, 225 668
SP,35,41505,Presidente Venceslau, 35 201
SP,35,41604,Promissão, 35 131
SP,35,41653,Quadra, 3 405
SP,35,41703,Quatá, 13 163
SP,35,41802,Queiroz, 3 265
SP,35,41901,Queluz, 9 159
SP,35,42008,Quintana, 7 038
SP,35,42107,Rafard, 8 965
SP,35,42206,Rancharia, 28 588
SP,35,42305,Redenção da Serra, 4 494
SP,35,42404,Regente Feijó, 20 145
SP,35,42503,Reginópolis, 7 662
SP,35,42602,Registro, 59 947
SP,35,42701,Restinga, 6 404
SP,35,42800,Ribeira, 3 132
SP,35,42909,Ribeirão Bonito, 10 989
SP,35,43006,Ribeirão Branco, 18 627
SP,35,43105,Ribeirão Corrente, 4 608
SP,35,43204,Ribeirão do Sul, 4 677
SP,35,43238,Ribeirão dos Índios, 2 025
SP,35,43253,Ribeirão Grande, 7 450
SP,35,43303,Ribeirão Pires, 115 559
SP,35,43402,Ribeirão Preto, 698 642
SP,35,43501,Riversul, 5 599
SP,35,43600,Rifaina, 4 049
SP,35,43709,Rincão, 9 098
SP,35,43808,Rinópolis, 9 259
SP,35,43907,Rio Claro, 201 418
SP,35,44004,Rio das Pedras, 31 328
SP,35,44103,Rio Grande da Serra, 44 170
SP,35,44202,Riolândia, 10 309
SP,35,44251,Rosana, 17 440
SP,35,44301,Roseira, 10 832
SP,35,44400,Rubiácea, 2 700
SP,35,44509,Rubinéia, 3 833
SP,35,44608,Sabino, 5 112
SP,35,44707,Sagres, 2 474
SP,35,44806,Sales, 6 437
SP,35,44905,Sales Oliveira, 11 411
SP,35,45001,Salesópolis, 15 202
SP,35,45100,Salmourão, 4 808
SP,35,45159,Saltinho, 8 161
SP,35,45209,Salto, 134 319
SP,35,45308,Salto de Pirapora, 43 748
SP,35,45407,Salto Grande, 9 050
SP,35,45506,Sandovalina, 3 645
SP,35,45605,Santa Adélia, 14 018
SP,35,45704,Santa Albertina, 6 393
SP,35,45803,Santa Bárbara d'Oeste, 183 347
SP,35,46009,Santa Branca, 13 975
SP,35,46108,Santa Clara d'Oeste, 2 598
SP,35,46207,Santa Cruz da Conceição, 4 277
SP,35,46256,Santa Cruz da Esperança, 2 116
SP,35,46306,Santa Cruz das Palmeiras, 28 864
SP,35,46405,Santa Cruz do Rio Pardo, 46 442
SP,35,46504,Santa Ernestina, 6 118
SP,35,46603,Santa Fé do Sul, 34 794
SP,35,46702,Santa Gertrudes, 23 611
SP,35,46801,Santa Isabel, 53 174
SP,35,46900,Santa Lúcia, 7 149
SP,35,47007,Santa Maria da Serra, 5 243
SP,35,47106,Santa Mercedes, 2 956
SP,35,47205,Santana da Ponte Pensa, 1 670
SP,35,47304,Santana de Parnaíba, 154 105
SP,35,47403,Santa Rita d'Oeste, 2 733
SP,35,47502,Santa Rita do Passa Quatro, 24 833
SP,35,47601,Santa Rosa de Viterbo, 23 411
SP,35,47650,Santa Salete, 1 645
SP,35,47700,Santo Anastácio, 17 963
SP,35,47809,Santo André, 748 919
SP,35,47908,Santo Antônio da Alegria, 6 775
SP,35,48005,Santo Antônio de Posse, 23 244
SP,35,48054,Santo Antônio do Aracanguá, 8 379
SP,35,48104,Santo Antônio do Jardim, 6 126
SP,35,48203,Santo Antônio do Pinhal, 7 133
SP,35,48302,Santo Expedito, 3 000
SP,35,48401,Santópolis do Aguapeí, 3 899
SP,35,48500,Santos, 418 608
SP,35,48609,São Bento do Sapucaí, 11 674
SP,35,48708,São Bernardo do Campo, 810 729
SP,35,48807,São Caetano do Sul, 165 655
SP,35,48906,São Carlos, 254 857
SP,35,49003,São Francisco, 2 602
SP,35,49102,São João da Boa Vista, 92 547
SP,35,49201,São João das Duas Pontes, 2 580
SP,35,49250,São João de Iracema, 1 846
SP,35,49300,São João do Pau d'Alho, 2 242
SP,35,49409,São Joaquim da Barra, 48 558
SP,35,49508,São José da Bela Vista, 7 626
SP,35,49607,São José do Barreiro, 3 853
SP,35,49706,São José do Rio Pardo, 52 205
SP,35,49805,São José do Rio Preto, 480 393
SP,35,49904,São José dos Campos, 697 054
SP,35,49953,São Lourenço da Serra, 16 067
SP,35,50001,São Luiz do Paraitinga, 10 337
SP,35,50100,São Manuel, 37 289
SP,35,50209,São Miguel Arcanjo, 32 039
SP,35,50308,São Paulo,11 451 999
SP,35,50407,São Pedro, 38 256
SP,35,50506,São Pedro do Turvo, 7 217
SP,35,50605,São Roque, 79 484
SP,35,50704,São Sebastião, 81 595
SP,35,50803,São Sebastião da Grama, 10 441
SP,35,50902,São Simão, 13 442
SP,35,51009,São Vicente, 329 911
SP,35,51108,Sarapuí, 10 369
SP,35,51207,Sarutaiá, 3 704
SP,35,51306,Sebastianópolis do Sul, 3 130
SP,35,51405,Serra Azul, 12 746
SP,35,51504,Serrana, 43 909
SP,35,51603,Serra Negra, 29 894
SP,35,51702,Sertãozinho, 126 887
SP,35,51801,Sete Barras, 12 730
SP,35,51900,Severínia, 14 576
SP,35,52007,Silveiras, 6 186
SP,35,52106,Socorro, 40 122
SP,35,52205,Sorocaba, 723 682
SP,35,52304,Sud Mennucci, 7 355
SP,35,52403,Sumaré, 279 545
SP,35,52502,Suzano, 307 429
SP,35,52551,Suzanápolis, 3 408
SP,35,52601,Tabapuã, 11 323
SP,35,52700,Tabatinga, 14 769
SP,35,52809,Taboão da Serra, 273 542
SP,35,52908,Taciba, 6 260
SP,35,53005,Taguaí, 12 669
SP,35,53104,Taiaçu, 5 677
SP,35,53203,Taiúva, 6 548
SP,35,53302,Tambaú, 21 435
SP,35,53401,Tanabi, 25 265
SP,35,53500,Tapiraí, 7 996
SP,35,53609,Tapiratiba, 11 816
SP,35,53658,Taquaral, 2 619
SP,35,53708,Taquaritinga, 52 260
SP,35,53807,Taquarituba, 24 350
SP,35,53856,Taquarivaí, 6 876
SP,35,53906,Tarabai, 6 536
SP,35,53955,Tarumã, 14 882
SP,35,54003,Tatuí, 123 942
SP,35,54102,Taubaté, 310 739
SP,35,54201,Tejupá, 4 127
SP,35,54300,Teodoro Sampaio, 22 173
SP,35,54409,Terra Roxa, 7 904
SP,35,54508,Tietê, 37 663
SP,35,54607,Timburi, 2 464
SP,35,54656,Torre de Pedra, 2 046
SP,35,54706,Torrinha, 9 335
SP,35,54755,Trabiju, 1 682
SP,35,54805,Tremembé, 51 173
SP,35,54904,Três Fronteiras, 6 804
SP,35,54953,Tuiuti, 6 778
SP,35,55000,Tupã, 63 928
SP,35,55109,Tupi Paulista, 15 854
SP,35,55208,Turiúba, 1 818
SP,35,55307,Turmalina, 1 669
SP,35,55356,Ubarana, 5 365
SP,35,55406,Ubatuba, 92 981
SP,35,55505,Ubirajara, 5 132
SP,35,55604,Uchoa, 10 394
SP,35,55703,União Paulista, 1 603
SP,35,55802,Urânia, 8 833
SP,35,55901,Uru, 1 387
SP,35,56008,Urupês, 13 744
SP,35,56107,Valentim Gentil, 14 098
SP,35,56206,Valinhos, 126 373
SP,35,56305,Valparaíso, 24 241
SP,35,56354,Vargem, 10 512
SP,35,56404,Vargem Grande do Sul, 40 133
SP,35,56453,Vargem Grande Paulista, 50 415
SP,35,56503,Várzea Paulista, 115 771
SP,35,56602,Vera Cruz, 10 176
SP,35,56701,Vinhedo, 76 540
SP,35,56800,Viradouro, 17 414
SP,35,56909,Vista Alegre do Alto, 8 109
SP,35,56958,Vitória Brasil, 1 794
SP,35,57006,Votorantim, 127 923
SP,35,57105,Votuporanga, 96 634
SP,35,57154,Zacarias, 2 692
SP,35,57204,Chavantes, 12 211
SP,35,57303,Estiva Gerbi, 11 295
PR,41,00103,Abatiá, 7 241
PR,41,00202,Adrianópolis, 6 256
PR,41,00301,Agudos do Sul, 10 233
PR,41,00400,Almirante Tamandaré, 119 825
PR,41,00459,Altamira do Paraná, 3 590
PR,41,00509,Altônia, 18 742
PR,41,00608,Alto Paraná, 13 909
PR,41,00707,Alto Piquiri, 9 727
PR,41,00806,Alvorada do Sul, 10 326
PR,41,00905,Amaporã, 4 762
PR,41,01002,Ampére, 19 620
PR,41,01051,Anahy, 2 918
PR,41,01101,Andirá, 19 878
PR,41,01150,Ângulo, 3 235
PR,41,01200,Antonina, 18 091
PR,41,01309,Antônio Olinto, 7 018
PR,41,01408,Apucarana, 130 134
PR,41,01507,Arapongas, 119 138
PR,41,01606,Arapoti, 25 777
PR,41,01655,Arapuã, 3 527
PR,41,01705,Araruna, 14 485
PR,41,01804,Araucária, 151 666
PR,41,01853,Ariranha do Ivaí, 2 329
PR,41,01903,Assaí, 13 797
PR,41,02000,Assis Chateaubriand, 36 808
PR,41,02109,Astorga, 25 475
PR,41,02208,Atalaia, 3 980
PR,41,02307,Balsa Nova, 13 395
PR,41,02406,Bandeirantes, 31 273
PR,41,02505,Barbosa Ferraz, 10 795
PR,41,02604,Barracão, 9 759
PR,41,02703,Barra do Jacaré, 2 814
PR,41,02752,Bela Vista da Caroba, 4 031
PR,41,02802,Bela Vista do Paraíso, 14 833
PR,41,02901,Bituruna, 15 533
PR,41,03008,Boa Esperança, 4 558
PR,41,03024,Boa Esperança do Iguaçu, 2 455
PR,41,03040,Boa Ventura de São Roque, 6 378
PR,41,03057,Boa Vista da Aparecida, 7 924
PR,41,03107,Bocaiúva do Sul, 13 299
PR,41,03156,Bom Jesus do Sul, 3 980
PR,41,03206,Bom Sucesso, 6 581
PR,41,03222,Bom Sucesso do Sul, 3 202
PR,41,03305,Borrazópolis, 7 735
PR,41,03354,Braganey, 4 854
PR,41,03370,Brasilândia do Sul, 3 708
PR,41,03404,Cafeara, 2 627
PR,41,03453,Cafelândia, 18 997
PR,41,03479,Cafezal do Sul, 4 473
PR,41,03503,Califórnia, 8 710
PR,41,03602,Cambará, 23 212
PR,41,03701,Cambé, 107 208
PR,41,03800,Cambira, 9 460
PR,41,03909,Campina da Lagoa, 15 723
PR,41,03958,Campina do Simão, 3 936
PR,41,04006,Campina Grande do Sul, 47 825
PR,41,04055,Campo Bonito, 4 027
PR,41,04105,Campo do Tenente, 7 508
PR,41,04204,Campo Largo, 136 327
PR,41,04253,Campo Magro, 30 160
PR,41,04303,Campo Mourão, 99 432
PR,41,04402,Cândido de Abreu, 15 244
PR,41,04428,Candói, 14 973
PR,41,04451,Cantagalo, 10 933
PR,41,04501,Capanema, 20 481
PR,41,04600,Capitão Leônidas Marques, 14 648
PR,41,04659,Carambeí, 23 283
PR,41,04709,Carlópolis, 16 905
PR,41,04808,Cascavel, 348 051
PR,41,04907,Castro, 73 075
PR,41,05003,Catanduvas, 10 446
PR,41,05102,Centenário do Sul, 10 832
PR,41,05201,Cerro Azul, 16 134
PR,41,05300,Céu Azul, 11 087
PR,41,05409,Chopinzinho, 21 085
PR,41,05508,Cianorte, 79 527
PR,41,05607,Cidade Gaúcha, 11 467
PR,41,05706,Clevelândia, 15 070
PR,41,05805,Colombo, 232 212
PR,41,05904,Colorado, 22 896
PR,41,06001,Congonhinhas, 8 320
PR,41,06100,Conselheiro Mairinck, 3 461
PR,41,06209,Contenda, 19 128
PR,41,06308,Corbélia, 17 470
PR,41,06407,Cornélio Procópio, 45 206
PR,41,06456,Coronel Domingos Soares, 5 649
PR,41,06506,Coronel Vivida, 23 331
PR,41,06555,Corumbataí do Sul, 3 760
PR,41,06571,Cruzeiro do Iguaçu, 4 133
PR,41,06605,Cruzeiro do Oeste, 23 831
PR,41,06704,Cruzeiro do Sul, 4 494
PR,41,06803,Cruz Machado, 15 978
PR,41,06852,Cruzmaltina, 2 892
PR,41,06902,Curitiba,1 773 718
PR,41,07009,Curiúva, 13 647
PR,41,07108,Diamante do Norte, 5 142
PR,41,07124,Diamante do Sul, 3 171
PR,41,07157,Diamante D'Oeste, 4 557
PR,41,07207,Dois Vizinhos, 44 869
PR,41,07256,Douradina, 9 161
PR,41,07306,Doutor Camargo, 6 327
PR,41,07405,Enéas Marques, 5 999
PR,41,07504,Engenheiro Beltrão, 12 454
PR,41,07520,Esperança Nova, 1 849
PR,41,07538,Entre Rios do Oeste, 4 575
PR,41,07546,Espigão Alto do Iguaçu, 4 797
PR,41,07553,Farol, 3 039
PR,41,07603,Faxinal, 16 389
PR,41,07652,Fazenda Rio Grande, 148 873
PR,41,07702,Fênix, 4 492
PR,41,07736,Fernandes Pinheiro, 6 255
PR,41,07751,Figueira, 8 062
PR,41,07801,Floraí, 4 792
PR,41,07850,Flor da Serra do Sul, 4 364
PR,41,07900,Floresta, 10 458
PR,41,08007,Florestópolis, 11 446
PR,41,08106,Flórida, 2 652
PR,41,08205,Formosa do Oeste, 7 635
PR,41,08304,Foz do Iguaçu, 285 415
PR,41,08320,Francisco Alves, 8 116
PR,41,08403,Francisco Beltrão, 96 666
PR,41,08452,Foz do Jordão, 4 926
PR,41,08502,General Carneiro, 11 062
PR,41,08551,Godoy Moreira, 2 977
PR,41,08601,Goioerê, 28 437
PR,41,08650,Goioxim, 6 566
PR,41,08700,Grandes Rios, 5 641
PR,41,08809,Guaíra, 32 097
PR,41,08908,Guairaçá, 6 587
PR,41,08957,Guamiranga, 7 856
PR,41,09005,Guapirama, 4 626
PR,41,09104,Guaporema, 2 191
PR,41,09203,Guaraci, 4 748
PR,41,09302,Guaraniaçu, 13 735
PR,41,09401,Guarapuava, 182 093
PR,41,09500,Guaraqueçaba, 7 430
PR,41,09609,Guaratuba, 42 062
PR,41,09658,Honório Serpa, 4 941
PR,41,09708,Ibaiti, 28 830
PR,41,09757,Ibema, 6 218
PR,41,09807,Ibiporã, 51 603
PR,41,09906,Icaraíma, 8 991
PR,41,10003,Iguaraçu, 5 338
PR,41,10052,Iguatu, 2 144
PR,41,10078,Imbaú, 14 249
PR,41,10102,Imbituva, 29 924
PR,41,10201,Inácio Martins, 9 670
PR,41,10300,Inajá, 2 536
PR,41,10409,Indianópolis, 4 448
PR,41,10508,Ipiranga, 14 142
PR,41,10607,Iporã, 15 746
PR,41,10656,Iracema do Oeste, 2 343
PR,41,10706,Irati, 59 250
PR,41,10805,Iretama, 10 684
PR,41,10904,Itaguajé, 4 481
PR,41,10953,Itaipulândia, 11 485
PR,41,11001,Itambaracá, 5 908
PR,41,11100,Itambé, 6 111
PR,41,11209,Itapejara d'Oeste, 12 344
PR,41,11258,Itaperuçu, 31 217
PR,41,11308,Itaúna do Sul, 3 572
PR,41,11407,Ivaí, 13 229
PR,41,11506,Ivaiporã, 32 720
PR,41,11555,Ivaté, 6 831
PR,41,11605,Ivatuba, 2 708
PR,41,11704,Jaboti, 5 427
PR,41,11803,Jacarezinho, 40 375
PR,41,11902,Jaguapitã, 15 122
PR,41,12009,Jaguariaíva, 35 141
PR,41,12108,Jandaia do Sul, 21 408
PR,41,12207,Janiópolis, 5 870
PR,41,12306,Japira, 4 972
PR,41,12405,Japurá, 9 144
PR,41,12504,Jardim Alegre, 12 004
PR,41,12603,Jardim Olinda, 1 343
PR,41,12702,Jataizinho, 11 813
PR,41,12751,Jesuítas, 10 506
PR,41,12801,Joaquim Távora, 11 945
PR,41,12900,Jundiaí do Sul, 3 333
PR,41,12959,Juranda, 7 771
PR,41,13007,Jussara, 6 690
PR,41,13106,Kaloré, 4 582
PR,41,13205,Lapa, 45 003
PR,41,13254,Laranjal, 5 600
PR,41,13304,Laranjeiras do Sul, 32 227
PR,41,13403,Leópolis, 3 752
PR,41,13429,Lidianópolis, 3 938
PR,41,13452,Lindoeste, 5 175
PR,41,13502,Loanda, 23 225
PR,41,13601,Lobato, 4 601
PR,41,13700,Londrina, 555 965
PR,41,13734,Luiziana, 6 690
PR,41,13759,Lunardelli, 4 872
PR,41,13809,Lupionópolis, 4 813
PR,41,13908,Mallet, 13 428
PR,41,14005,Mamborê, 13 452
PR,41,14104,Mandaguaçu, 31 457
PR,41,14203,Mandaguari, 36 716
PR,41,14302,Mandirituba, 27 439
PR,41,14351,Manfrinópolis, 2 770
PR,41,14401,Mangueirinha, 16 603
PR,41,14500,Manoel Ribas, 14 240
PR,41,14609,Marechal Cândido Rondon, 55 836
PR,41,14708,Maria Helena, 5 865
PR,41,14807,Marialva, 41 851
PR,41,14906,Marilândia do Sul, 8 677
PR,41,15002,Marilena, 7 253
PR,41,15101,Mariluz, 9 847
PR,41,15200,Maringá, 409 657
PR,41,15309,Mariópolis, 6 371
PR,41,15358,Maripá, 6 555
PR,41,15408,Marmeleiro, 15 901
PR,41,15457,Marquinho, 4 504
PR,41,15507,Marumbi, 4 699
PR,41,15606,Matelândia, 18 450
PR,41,15705,Matinhos, 39 259
PR,41,15739,Mato Rico, 3 267
PR,41,15754,Mauá da Serra, 9 383
